#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
tig00009310	1	21362	1228	18647	87.2905	6.31317	38	4.36
tig00009311	1	5008021	236623	1480776	29.5681	6.74	38.1	147
tig00009312	1	93320	4140	23157	24.8146	6.45129	38.1	99.9
tig00009313	1	533740	41455	241941	45.3294	11.146	38.2	91.7
tig00009314	1	24275	45	1557	6.41401	0.223316	37.5	0
tig00009315	1	13724	15	530	3.86185	0.145074	37	0
tig00009316	1	35548	4283	30126	84.7474	17.6708	38	1.91
tig00009317	1	20069	1290	13012	64.8363	9.46211	38.3	0
tig00009318	1	19021	619	8072	42.4373	4.65701	38.2	0.412
tig00009319	1	23770	4743	20754	87.3117	29.2523	38.1	0
tig00009320	1	16040	329	6332	39.4763	2.90655	38	0
tig00009321	1	34931	451	7928	22.6962	1.825	38	0
tig00009322	1	253486	929	19420	7.66117	0.467335	37.7	11
tig00009323	1	727279	15989	148377	20.4017	3.1658	38.1	5.26
tig00009324	1	16281	633	9810	60.2543	5.58055	37.8	0.806
tig00009325	1	15046	283	4964	32.9922	2.6427	37.6	0
tig00009326	1	19195	107	2079	10.8309	0.785413	37.9	0
tig00009327	1	21740	110	1858	8.54646	0.710902	38.3	0
tig00009328	1	137358	1610	24298	17.6895	1.63653	38	12.2
tig00009329	1	18469	863	12329	66.7551	6.50127	38.2	3.25
tig00009330	1	36477	5833	34137	93.585	23.0265	38.2	2.01
tig00009331	1	43894	7574	38851	88.511	24.7711	38.3	0.842
tig00009332	1	21286	3065	19303	90.684	20.6153	38.2	0.998
tig00009333	1	24790	3670	23154	93.4006	20.8177	38.1	0.139
tig00009334	1	16027	2635	14808	92.3941	22.9429	38.1	0
tig00009335	1	30976	5164	28322	91.4321	23.5518	38.2	0.938
tig00009336	1	18381	1639	16652	90.5935	13.0787	38.3	1.4
tig00009337	1	5619491	186598	1479142	26.3216	4.77505	38	124
tig00009338	1	284653	102824	283956	99.7551	52.9845	38	145
tig00009339	1	29279	5350	28543	97.4863	26.827	38.1	0.0477
tig00009340	1	1685645	579205	1684175	99.9128	50.3677	38.1	229
tig00009341	1	179237	20165	176660	98.5622	16.4187	38	84.6
tig00009342	1	1073085	231650	1069560	99.6715	31.4247	38.1	217
tig00009343	1	25924	930	12074	46.5746	5.15842	38	0
tig00009344	1	15267	528	8817	57.752	4.9212	37.9	0.966
tig00009345	1	318794	4030	43231	13.5608	1.68652	37.6	182
tig00009346	1	731673	12012	102917	14.066	2.21537	37.7	164
tig00009347	1	18982	41	1348	7.10146	0.240649	38.1	0
tig00009348	1	19256	68	1671	8.67781	0.379985	37.4	0
tig00009349	1	7146957	371241	2019560	28.2576	7.47244	37.9	131
tig00009350	1	53948	917	11263	20.8775	2.34489	37.7	146
tig00009351	1	17068	528	6930	40.6023	4.3199	37.8	0.483
tig00009352	1	3431682	121004	988785	28.8134	5.11178	38.1	6.61
tig00009353	1	190640	40784	189309	99.3018	31.4792	38.1	1.11
tig00009354	1	16615	2570	16591	99.8556	22.6787	38.1	0
tig00009355	1	4721000	142266	1373448	29.0923	4.30948	38.1	9.84
tig00009356	1	4643853	273576	1727313	37.1957	8.59911	38.1	158
tig00009357	1	14364	25	591	4.11445	0.2154	37.1	0
tig00009358	1	1478120	64198	323835	21.9086	6.30758	38	175
tig00009359	1	681884	16092	148265	21.7434	3.31201	38	147
tig00009360	1	5113211	265472	1384730	27.0814	7.36617	38	184
tig00009361	1	22911	106	2574	11.2348	0.577365	37.2	0
tig00009362	1	33713	190	3094	9.17747	0.775339	37.9	0
tig00009363	1	31163	517	6740	21.6282	2.43051	38.3	0
tig00009364	1	19734	587	6347	32.1628	4.32913	38.2	15.6
tig00009365	1	378845	9981	80888	21.3512	3.66335	38	75.3
tig00009366	1	35361	486	6121	17.31	1.94847	37.7	0
tig00009367	1	2589012	232067	813663	31.4275	12.9055	38	205
tig00009368	1	16083	254	3700	23.0057	2.26848	37.9	0
tig00009369	1	34625	4275	22293	64.3841	18.1844	38.1	0.418
tig00009370	1	18186	2546	17191	94.5288	20.4808	38.2	1.5
tig00009371	1	92256	12109	89124	96.6051	19.3258	38.2	0.8
tig00009372	1	15174	2447	14499	95.5516	23.715	38.2	0
tig00009373	1	16231	2618	15413	94.9603	23.7582	38.2	0
tig00009374	1	58695	7517	55372	94.3385	18.8456	38.2	0.848
tig00009375	1	17814	2327	16852	94.5998	19.2678	38.2	0.877
tig00009376	1	84978	11453	81718	96.1637	19.7434	38.1	3.96
tig00009377	1	15051	2419	14234	94.5718	23.713	38.2	7.38
tig00009378	1	4932342	483135	2643220	53.5896	14.3672	38.1	101
tig00009379	1	797494	93858	487523	61.1319	17.3292	38.1	64
tig00009380	1	2532927	293523	1710159	67.5171	16.7952	37.9	85.3
tig00009381	1	15215	2281	12794	84.0881	21.9177	37.9	0
tig00009382	1	16857	2340	14529	86.1897	20.3047	38	0.218
tig00009383	1	67103	8620	51380	76.5689	18.7384	37.9	2.31
tig00009384	1	17355	1715	13913	80.1671	14.511	38	0.297
tig00009385	1	40976	6019	39871	97.3033	21.6212	38.2	3.05
tig00009386	1	114741	15748	110380	96.1993	20.1758	38.1	25.7
tig00009387	1	98860	12246	88032	89.0471	18.1698	38.1	72.6
tig00009388	1	26838	3303	25282	94.2023	18.0584	38.2	6.25
tig00009389	1	243883	6752	71761	29.4244	3.9946	38.1	2.95
tig00009390	1	962778	21276	199432	20.7142	3.18285	38.1	6.38
tig00009391	1	5105721	2206131	5101517	99.9177	63.2831	38.1	228
tig00009392	1	572192	201626	569382	99.5089	51.8001	38.1	144
tig00009393	1	210140	76595	209161	99.5341	52.9591	38.1	198
tig00009394	1	7797895	3361308	7765627	99.5862	63.4907	38.1	192
tig00009395	1	15974	1429	15856	99.2613	13.1844	37.9	1.61
tig00009396	1	1027354	367815	1025853	99.8539	52.7614	38.1	211
tig00009397	1	16239	169	2776	17.0946	1.4834	37.8	0
tig00009398	1	21450	7	294	1.37063	0.0137063	30.3	0
tig00009399	1	19943	111	2957	14.8273	0.736298	37.9	0
tig00009400	1	28199	126	3193	11.3231	0.510054	37.4	4.05
tig00009401	1	15113	133	838	5.5449	0.714021	36.5	1.92
tig00009402	1	32868	622	6184	18.8147	2.67829	37.9	0
tig00009403	1	22671	257	2996	13.2151	1.63685	38.3	3.97
tig00009404	1	31088	40	1693	5.44583	0.120304	35.4	0
tig00009405	1	15742	74	1700	10.7991	0.293228	37.3	0
tig00009406	1	35907	6889	35372	98.51	27.8549	37.9	4.92
tig00009407	1	23459	3802	22688	96.7134	23.4102	37.9	0.335
tig00009408	1	36275	162	3251	8.9621	0.615631	37.4	0
tig00009409	1	18981	36	1185	6.24309	0.232548	36.9	0
tig00009410	1	22336	151	2728	12.2135	0.965168	38.1	0
tig00009411	1	37264	4512	35964	96.5114	17.3259	37.8	4.63
tig00009412	1	18844	1780	17827	94.6031	12.8842	37.7	0.86
tig00009413	1	8322	881	8107	97.4165	14.204	37.1	8.1
tig00009414	1	29766	3262	29070	97.6618	15.1148	37.8	2.81
tig00009415	1	32284	2673	16496	51.0965	12.0678	37.8	0.0954
tig00009416	1	704916	283646	703392	99.7838	59.2038	38.1	229
tig00009417	1	877851	38997	236027	26.8869	6.45338	38	139
tig00009418	1	21260	784	9455	44.4732	5.41105	38.3	4.88
tig00009419	1	41794	2854	18428	44.0925	10.068	38.1	0
tig00009420	1	33014	579	6376	19.313	2.50694	37.9	0
tig00009421	1	21194	279	3532	16.6651	1.8845	38.1	0.914
tig00009422	1	32432	3814	22985	70.8714	17.2539	38	0.334
tig00009423	1	14015	58	1262	9.00464	0.586871	38.4	0
tig00009424	1	396313	5613	54358	13.7159	2.03778	38.1	2.63
tig00009425	1	6624796	1053170	3610019	54.4925	23.152	38	174
tig00009426	1	732402	350696	731647	99.8969	70.0641	38.1	231
tig00009427	1	30509	56	1648	5.40168	0.23321	36.8	0
tig00009428	1	20133	66	1000	4.96697	0.450653	38	0
tig00009429	1	26002	1709	14050	54.0343	9.55388	38.2	0
tig00009430	1	23537	717	9128	38.7815	4.32328	38.1	0.711
tig00009431	1	74711	9082	59284	79.3511	17.8642	38.2	5.45
tig00009432	1	42179	5072	37437	88.7574	17.712	38.2	9.15
tig00009433	1	80904	11860	74788	92.4404	21.5738	38.1	7.14
tig00009434	1	27143	4643	26090	96.1205	25.2135	38.1	2.91
tig00009435	1	283933	25058	89379	31.4789	12.9034	38	203
tig00009436	1	19611	481	4930	25.139	3.53674	38.1	0
tig00009437	1	1269380	278536	932623	73.4707	32.3422	38.1	142
tig00009438	1	1575140	121953	640030	40.6332	11.354	38.1	180
tig00009439	1	39297	540	8111	20.6403	1.9576	37.8	0
tig00009440	1	16052	250	3689	22.9816	2.26694	38	0
tig00009441	1	365496	15557	151166	41.3591	5.84098	38.1	15.5
tig00009442	1	23194	59	1392	6.00155	0.282444	37.4	0
tig00009443	1	37974	5026	34052	89.6719	19.4399	38.1	4.77
tig00009444	1	25947	3949	25932	99.9422	22.4873	38.2	4.65
tig00009445	1	16169	551	5302	32.7911	4.98095	38.2	0
tig00009446	1	86481	32352	77267	89.3456	54.2145	37.9	225
tig00009447	1	33108	8008	32942	99.4986	35.5409	38.1	0.191
tig00009448	1	231295	33666	156365	67.6041	21.2653	38	0.333
tig00009449	1	27480	2321	12762	46.441	12.3861	38.1	0
tig00009450	1	314791	147260	314777	99.9956	68.763	38.1	230
tig00009451	1	38013	3986	37529	98.7268	13.3093	38.2	0.384
tig00009452	1	43636	3966	42799	98.0819	11.3675	38.2	1.48
tig00009453	1	45989	2877	9586	20.8441	8.37511	38.2	5.58
tig00009454	1	82013	2155	8498	10.3618	3.49515	38.3	0.237
tig00009455	1	6888398	1023994	2962869	43.0125	21.5172	38	215
tig00009456	1	25513	1026	15125	59.2835	5.73127	38	0.497
tig00009457	1	68092	7985	66857	98.1863	15.7456	38.3	7.73
tig00009458	1	27756	2811	27483	99.0164	13.1198	38.2	5.81
tig00009459	1	22945	774	13022	56.7531	4.88185	38	0.659
tig00009460	1	30046	6342	29727	98.9383	31.1895	38	3.06
tig00009461	1	1279801	31979	247757	19.359	3.61902	38.1	10.2
tig00009462	1	23134	3366	12075	52.1959	21.3736	38.1	0
tig00009463	1	29611	3828	28815	97.3118	16.8618	38.2	0.6
tig00009464	1	22127	1928	21438	96.8862	10.9306	38.2	3.17
tig00009465	1	33693	3260	33509	99.4539	12.2649	38.1	0.704
tig00009466	1	25425	2368	22904	90.0846	12.692	38.3	0.215
tig00009467	1	13646	1168	13227	96.9295	12.1696	38.2	0
tig00009468	1	32432	2446	16650	51.3382	10.9925	38.1	0.209
tig00009469	1	1951119	828229	1859402	95.2993	61.8137	38.1	226
tig00009470	1	638487	60981	396144	62.0442	14.0203	38.2	37.1
tig00009471	1	18828	2587	18808	99.8938	20.2709	38.2	0
tig00009472	1	647700	109865	368533	56.8987	24.9372	38.1	166
tig00009473	1	17830	376	5150	28.8839	2.97482	37.8	0
tig00009474	1	1662556	124070	605887	36.4431	10.9114	38	63.9
tig00009475	1	413038	199144	412591	99.8918	70.3205	38	224
tig00009476	1	111583	22706	105378	94.4391	29.931	38.1	6.37
tig00009477	1	23489	3405	23267	99.0549	21.3379	38.2	0
tig00009478	1	61004	9063	51861	85.0125	21.9084	38.2	4.08
tig00009479	1	18318	2458	17552	95.8183	19.8308	38.3	0.622
tig00009480	1	34135	5191	31764	93.0541	22.4467	38.2	0.0982
tig00009481	1	910190	12808	156855	17.2332	2.02296	38	7.31
tig00009482	1	14935	136	2173	14.5497	1.32434	38.3	0
tig00009483	1	27428	2950	21029	76.6698	15.9453	38.3	0
tig00009484	1	15193	2378	15012	98.8087	23.2031	38.3	0.214
tig00009485	1	23510	1835	17079	72.6457	11.5492	38.3	1.11
tig00009486	1	65163	669	8641	13.2606	1.47591	38.2	0.762
tig00009487	1	18744	131	2663	14.2072	1.01387	38	0
tig00009488	1	17787	2769	17726	99.6571	22.9098	38.2	0.0921
tig00009489	1	40696	6262	39408	96.8351	22.6845	38.2	10.8
tig00009490	1	36235	6051	35949	99.2107	24.4764	38	0.716
tig00009491	1	56169	11796	56076	99.8344	30.8366	38.1	4.52
tig00009492	1	45053	6221	33491	74.3369	20.2711	38.1	1.07
tig00009493	1	2155246	29320	288286	13.376	1.95321	38.1	9.85
tig00009494	1	757535	131400	383415	50.6135	25.469	38.1	216
tig00009495	1	2916509	245760	1130382	38.758	12.3064	38.1	167
tig00009496	1	12063	17	640	5.30548	0.164884	38	0
tig00009497	1	23252	109	2384	10.2529	0.65818	37.8	0
tig00009498	1	648562	109522	312349	48.1602	24.7928	38	221
tig00009499	1	17529	532	6178	35.2445	4.45279	38.2	0
tig00009500	1	16813	2400	16529	98.3108	20.9472	38.1	0.744
tig00009501	1	678425	227793	666946	98.308	49.1225	38.1	221
tig00009502	1	611380	21726	163939	26.8146	5.13455	38	107
tig00009503	1	28786	1952	28010	97.3042	9.57768	37.9	1.57
tig00009504	1	422540	85072	404685	95.7744	29.2556	37.9	220
tig00009505	1	659709	6949	96833	14.6781	1.47778	37.9	14
tig00009506	1	405067	5140	54056	13.345	1.78848	37.9	162
tig00009507	1	30428	2021	29239	96.0924	9.33752	37.8	1.14
tig00009508	1	66370	3232	40287	60.7006	6.99278	37.8	15.8
tig00009509	1	30947	665	7973	25.7634	3.12612	37.8	0
tig00009510	1	306268	44505	138237	45.136	21.3392	38.1	224
tig00009511	1	75287	2442	22938	30.4674	4.7357	38	15.8
tig00009512	1	1163769	33042	250675	21.5399	4.04654	38	107
tig00009513	1	21035	97	3561	16.9289	0.649489	38.1	5.26
tig00009514	1	37340	881	13200	35.3508	3.43297	38.1	0
tig00009515	1	33539	864	11649	34.7327	3.63827	37.9	0
tig00009516	1	39210	4545	29341	74.8304	17.0272	38.1	0.112
tig00009517	1	15863	1439	13309	83.8996	13.3056	38.1	3.37
tig00009518	1	27934	35	1155	4.13475	0.143553	37.1	0
tig00009519	1	14186	90	1733	12.2163	0.873819	37.9	0
tig00009520	1	15905	617	11442	71.9396	4.98881	38	0
tig00009521	1	30654	1090	22838	74.5025	4.68096	38.3	0
tig00009522	1	18828	1022	14605	77.5706	7.89638	38.2	0
tig00009523	1	18253	954	14712	80.6004	7.61382	38.1	0.535
tig00009524	1	30875	1982	26605	86.17	9.08557	38.2	0.386
tig00009525	1	425007	88815	404411	95.154	29.9508	38.2	0.804
tig00009526	1	112315	13558	104775	93.2867	17.1755	38.3	1.02
tig00009527	1	819769	141395	772010	94.1741	24.6768	38.2	2.78
tig00009528	1	16644	1753	14576	87.5751	15.1079	38.3	2.47
tig00009529	1	73329	10206	68397	93.2741	19.9593	38.2	2.25
tig00009530	1	23295	9541	22626	97.1281	60.3503	38.1	0.588
tig00009531	1	26437	7353	25940	98.1201	40.9471	38.2	0.416
tig00009532	1	132952	39055	130113	97.8646	43.2919	38.2	28.6
tig00009533	1	13488	954	10680	79.1815	10.3132	38	9.62
tig00009534	1	14095	1530	13820	98.049	15.942	38	0
tig00009535	1	38925	15460	38169	98.0578	58.5763	38.2	0.363
tig00009536	1	71605	13744	68172	95.2056	28.2947	38.2	0.686
tig00009537	1	24815	5992	22935	92.4239	35.5333	38.2	1.11
tig00009538	1	1329201	43310	397982	29.9414	4.71175	38.1	7.25
tig00009539	1	32587	3618	16847	51.6985	16.2624	38	0.705
tig00009540	1	5762745	613704	3965447	68.8118	15.6069	38.1	71.6
tig00009541	1	15734	1935	14293	90.8415	18.0239	38.1	0.791
tig00009542	1	37784	4515	34624	91.6367	17.3962	38.2	7.85
tig00009543	1	183030	24663	172019	93.984	19.8593	38.2	3.96
tig00009544	1	15527	1731	14055	90.5197	16.3971	38.2	3.09
tig00009545	1	381557	88385	369590	96.8636	33.6701	38.1	5.29
tig00009546	1	25348	602	6875	27.1225	2.57713	37.4	0
tig00009547	1	26457	149	3075	11.6226	0.611558	37.7	1.71
tig00009548	1	21478	3990	21332	99.3202	27.3344	38.1	1.6
tig00009549	1	35658	7896	34286	96.1523	32.7117	38.1	0.323
tig00009550	1	149110	15069	132991	89.1899	14.8089	38.2	2.34
tig00009551	1	151300	21328	141234	93.347	20.6588	38.1	9.05
tig00009552	1	14461	1641	12846	88.832	16.5049	37.9	0
tig00009553	1	22228	1037	12654	56.9282	6.58296	38	2.21
tig00009554	1	41982	1234	15278	36.3918	4.21619	38	0
tig00009555	1	37396	1398	21191	56.6665	4.63413	37.8	1.46
tig00009556	1	23513	464	9444	40.165	2.6715	38.1	3.3
tig00009557	1	19743	13	702	3.55569	0.0650864	36.3	0
tig00009558	1	27606	638	8176	29.6167	3.30642	37.8	0
tig00009559	1	3720896	336162	1328794	35.7117	12.9297	38	194
tig00009560	1	1831056	58529	342717	18.7169	4.55493	38	153
tig00009561	1	29293	17	678	2.31455	0.0584781	36.3	0
tig00009562	1	18593	21	696	3.74334	0.122358	36.6	0
tig00009563	1	5513327	214072	1154348	20.9374	5.60953	38	177
tig00009564	1	437719	10634	86879	19.8481	3.44787	38	124
tig00009565	1	17980	181	3967	22.0634	1.4064	37.9	1.41
tig00009566	1	27380	1030	12138	44.3316	5.33999	38	14.1
tig00009567	1	15260	482	6897	45.1966	4.55498	38	0
tig00009568	1	15797	78	1654	10.4703	0.668861	37.4	0
tig00009569	1	10942	20	846	7.73168	0.211661	38.2	0
tig00009570	1	36146	2733	16095	44.5277	11.1133	38.1	0.187
tig00009571	1	512982	18608	129168	25.1798	5.24361	38	181
tig00009572	1	29787	5480	27738	93.1212	26.9612	38.2	3.16
tig00009573	1	41972	4587	40567	96.6525	16.0878	38.1	4.61
tig00009574	1	150648	1824	17270	11.4638	1.71909	37.8	156
tig00009575	1	14575	365	2280	15.6432	3.11774	37.7	0.699
tig00009576	1	183307	3840	30606	16.6966	2.94629	37.8	116
tig00009577	1	12749	232	3344	26.2295	2.55942	37.9	0
tig00009578	1	31208	1731	17491	56.0465	8.11045	38	0
tig00009579	1	8695	194	3424	39.379	3.18447	38.4	0
tig00009580	1	26561	929	9898	37.2652	5.07052	37.8	0
tig00009581	1	19554	1452	13768	70.4101	10.7894	38.1	0
tig00009582	1	19499	2497	17207	88.2456	18.5006	38.2	0.204
tig00009583	1	49346	6756	40650	82.3775	20.097	38.1	7.81
tig00009584	1	34608	4415	18850	54.4672	18.6917	38.1	135
tig00009585	1	35191	6003	25975	73.8115	25.0032	38.1	118
tig00009586	1	24366	561	7758	31.8394	3.31015	38.1	1.36
tig00009587	1	38307	1365	15613	40.7576	5.17882	38	9.71
tig00009588	1	31037	956	13123	42.2818	4.4754	38.1	0.533
tig00009589	1	9130	1087	8228	90.1205	17.5364	38.1	0
tig00009590	1	17267	1557	14476	83.8362	13.2412	38.1	5.73
tig00009591	1	39780	2893	24890	62.5691	10.6969	38.2	0.176
tig00009592	1	17002	1286	11726	68.9684	11.1655	38.3	0.198
tig00009593	1	24949	2148	18065	72.4077	12.6717	38.1	31.6
tig00009594	1	22446	3014	19232	85.6812	19.8184	38.2	0
tig00009595	1	16929	709	6970	41.172	6.14762	38.1	0
tig00009596	1	22280	3587	17201	77.2038	23.7575	38.2	0.284
tig00009597	1	21661	142	1926	8.89156	0.959974	38.4	0
tig00009598	1	47211	361	5582	11.8235	1.09061	38	1.41
tig00009599	1	4257006	57195	584000	13.7186	1.89079	38	41.3
tig00009600	1	657612	5670	57054	8.67594	1.20248	38	27.9
tig00009601	1	538577	2461	31672	5.88068	0.616306	38	29.9
tig00009602	1	39133	6723	38807	99.1669	24.7206	37.7	1.25
tig00009603	1	23329	2277	21541	92.3357	13.8035	37.7	1.9
tig00009604	1	22629	3468	22060	97.4855	22.5269	38.1	0.588
tig00009605	1	49963	9894	46893	93.8555	28.7011	37.9	0.67
tig00009606	1	15545	2173	14123	90.8524	20.3665	37.8	0.821
tig00009607	1	249515	42335	122502	49.096	24.6963	37.9	212
tig00009608	1	44518	9783	40631	91.2687	31.9221	38	5.92
tig00009609	1	20443	1113	8267	40.4393	7.91449	38.1	0.916
tig00009610	1	15610	1739	15084	96.6304	15.9208	38.2	0.733
tig00009611	1	34525	1849	15106	43.7538	7.77961	37.9	0
tig00009612	1	191943	60631	188976	98.4542	45.2644	37.9	189
tig00009613	1	3581027	144885	878748	24.539	5.75642	38	161
tig00009614	1	1309382	80077	515405	39.3625	8.86746	38.1	170
tig00009615	1	110928	20688	110379	99.5051	27.4086	38.1	147
tig00009616	1	251889	54563	251096	99.6852	31.828	38	127
tig00009617	1	30486	937	11157	36.5971	4.49629	38.1	0.544
tig00009618	1	13929	386	4164	29.8945	4.09197	38.3	0
tig00009619	1	17236	47	701	4.06707	0.352866	37.1	0
tig00009620	1	26927	325	2645	9.82285	1.66862	38	0
tig00009621	1	32881	886	8626	26.234	3.94048	37.9	64.2
tig00009622	1	82178	4640	32514	39.5653	8.27786	38.1	133
tig00009623	1	16847	59	2794	16.5846	0.480679	38.2	0
tig00009624	1	54747	553	7819	14.2821	1.44202	37.9	105
tig00009625	1	2894378	61329	739164	25.5379	2.95684	38.1	25.6
tig00009626	1	1635195	649420	1632673	99.8458	58.1569	38.1	231
tig00009627	1	395566	5812	69706	17.6218	1.9152	38.1	8.25
tig00009628	1	42900	4022	24651	57.4615	13.6912	38	0.19
tig00009629	1	349906	167339	345736	98.8083	69.5129	38	239
tig00009630	1	31357	641	10195	32.5127	2.90241	38	0
tig00009631	1	16172	317	8225	50.8595	2.7351	37.9	0
tig00009632	1	403549	11742	108707	26.9377	4.22839	38.1	10.3
tig00009633	1	3804536	101387	925368	24.3228	3.8443	38.1	11.7
tig00009634	1	1864106	876089	1853064	99.4077	69.0939	38.1	233
tig00009635	1	14930	419	4095	27.428	4.03711	37.8	0
tig00009636	1	21866	280	4408	20.1592	1.82027	38.1	0.911
tig00009637	1	25351	1703	21180	83.547	9.83646	38.1	0.749
tig00009638	1	25113	1078	18611	74.109	6.31709	38.1	0.71
tig00009639	1	24400	1514	20884	85.5902	8.25385	38.2	1.01
tig00009640	1	35106	2473	34713	98.8805	9.67194	38.1	4.85
tig00009641	1	16265	785	15481	95.1798	6.12942	38.3	0
tig00009642	1	114587	14702	112590	98.2572	17.8399	38.2	3.59
tig00009643	1	49704	2783	48255	97.0847	7.08782	38.3	2.2
tig00009644	1	207259	4306	60353	29.1196	2.90901	38	74.6
tig00009645	1	2936838	59757	641693	21.8498	2.91157	38.1	22.9
tig00009646	1	245223	4347	55539	22.6484	2.56632	38.1	24.4
tig00009647	1	882350	305859	849238	96.2473	50.8871	38	230
tig00009648	1	223517	13824	109975	49.2021	9.02346	38	47.6
tig00009649	1	19683	1304	10292	52.2888	9.78189	38.3	0.391
tig00009650	1	32672	1307	14467	44.2795	5.86836	38.3	0
tig00009651	1	320445	8307	65768	20.524	3.54611	37.8	166
tig00009652	1	3386993	220078	931297	27.4963	9.38601	38	196
tig00009653	1	214149	6746	77463	36.1725	4.20507	38.1	71.2
tig00009654	1	59147	4571	55400	93.6649	11.272	38	16.3
tig00009655	1	21446	1024	20087	93.6632	6.98746	38.1	0
tig00009656	1	3160896	84316	876840	27.7402	3.7783	38.1	47.2
tig00009657	1	97574	1501	14932	15.3033	2.14735	37.9	139
tig00009658	1	3357439	109653	682934	20.3409	4.67808	38	167
tig00009659	1	38200	882	11266	29.4921	3.34929	38.2	0
tig00009660	1	19639	722	8162	41.5602	5.32654	38.2	0.353
tig00009661	1	1963967	379005	1963295	99.9658	27.3506	38.5	88
tig00009662	1	1239817	408526	1235974	99.69	48.4499	38.1	127
tig00009663	1	1382678	380805	1378832	99.7218	40.5486	38.1	136
tig00009664	1	28780	84	2091	7.26546	0.380994	37.2	0
tig00009665	1	15948	48	1286	8.06371	0.387196	38	0
tig00009666	1	24822	485	9978	40.1982	2.33829	38.2	5.26
tig00009667	1	14449	141	4072	28.1819	1.21932	38.1	3.62
tig00009668	1	31059	509	8106	26.0987	2.31105	38	0
tig00009669	1	45478	873	13205	29.036	2.67092	37.9	0
tig00009670	1	48270	525	6928	14.3526	1.53949	37.8	1.94
tig00009671	1	381646	8127	58336	15.2854	2.93718	37.7	46.8
tig00009672	1	43082	784	8338	19.3538	2.31127	37.6	0
tig00009673	1	26214	219	3061	11.677	1.09503	37.6	0
tig00009674	1	16606	139	2538	15.2836	1.16115	38.4	0
tig00009675	1	17193	22	926	5.38591	0.0941081	35.6	23.2
tig00009676	1	61146	4364	41996	68.6815	10.4634	38.1	0
tig00009677	1	124944	5509	72081	57.6906	6.46723	38	0.278
tig00009678	1	19291	865	12113	62.7909	6.57768	38.1	0
tig00009679	1	42173	1989	29323	69.5303	6.91139	38.2	0
tig00009680	1	2621904	158044	781515	29.8072	8.82779	38.1	159
tig00009681	1	112310	8516	90014	80.1478	10.6997	38.2	1.56
tig00009682	1	30586	2772	27562	90.1131	10.5379	37.9	0.552
tig00009683	1	2026771	65010	441170	21.7671	4.55522	38	69.5
tig00009684	1	582536	14480	81250	13.9476	3.37384	38	7.08
tig00009685	1	41481	1730	20883	50.3435	6.07635	38	0
tig00009686	1	17912	194	3503	19.5567	1.52295	37.9	0
tig00009687	1	397385	10210	110508	27.8088	3.70289	38.1	100
tig00009688	1	34256	2981	23819	69.5323	12.8422	38	0.171
tig00009689	1	27655	1263	10545	38.1305	6.72808	38.2	0
tig00009690	1	19341	70	1690	8.73791	0.388191	37.2	0
tig00009691	1	7726	110	1637	21.1882	1.95483	37.9	0
tig00009692	1	31031	3050	14418	46.4632	14.1443	38	18.7
tig00009693	1	593696	253227	591246	99.5873	61.7959	37.9	239
tig00009694	1	676227	285727	675928	99.9558	61.1357	38	227
tig00009695	1	80784	20746	80655	99.8403	37.1414	37.9	80.5
tig00009696	1	1279996	79893	589551	46.0588	8.90104	38	94.8
tig00009697	1	248332	25981	117565	47.3419	15.2546	38	18.8
tig00009698	1	825863	299102	825541	99.961	52.5787	38	225
tig00009699	1	37320	2550	17273	46.2835	9.69611	37.8	0
tig00009700	1	19292	1340	11853	61.44	10.086	38	1.14
tig00009701	1	26976	323	11497	42.6194	1.3231	38.3	4.74
tig00009702	1	17072	114	4254	24.918	0.68668	37.8	0
tig00009703	1	26782	37	663	2.47554	0.139534	38.4	0
tig00009704	1	14830	6	262	1.76669	0.0187458	32.9	0
tig00009705	1	1634025	97532	410875	25.145	8.62853	38	208
tig00009706	1	642380	31186	162262	25.2595	7.02291	38	163
tig00009707	1	400846	6421	51514	12.8513	2.21152	37.8	161
tig00009708	1	987508	110857	499065	50.5378	16.286	38.1	179
tig00009709	1	17515	190	2956	16.877	1.53451	37.8	0
tig00009710	1	1846840	128447	490683	26.5688	10.0807	37.9	194
tig00009711	1	211968	2753	27655	13.0468	1.82428	38	99.3
tig00009712	1	2511468	125151	561278	22.3486	7.13367	38	189
tig00009713	1	70679	1882	15210	21.5198	3.41098	38.3	3.93
tig00009714	1	32660	159	2568	7.86283	0.693233	38.1	0
tig00009715	1	30848	244	2788	9.03786	1.13087	37.9	1.05
tig00009716	1	592569	11919	112074	18.9132	2.81331	38	61.1
tig00009717	1	84665	19386	83481	98.6015	33.4699	38	8.26
tig00009718	1	20970	430	4316	20.5818	2.86071	38.3	0
tig00009719	1	34789	181	2603	7.48225	0.713645	37.7	5.64
tig00009720	1	27611	2234	17159	62.1455	11.914	38.2	0
tig00009721	1	116316	39633	115569	99.3578	50.1711	38.1	218
tig00009722	1	26487	392	4848	18.3033	2.119	38.2	0.651
tig00009723	1	57587	1026	8405	14.5953	2.52145	37.9	0
tig00009724	1	454171	139941	453353	99.8199	44.8553	38	225
tig00009725	1	36640	3054	36403	99.3532	11.9977	37.9	0.835
tig00009726	1	35050	1999	9390	26.7903	8.32631	38	0
tig00009727	1	82537	27242	54505	66.0371	48.2822	38	234
tig00009728	1	387482	11957	65948	17.0196	4.23175	38.2	156
