#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
tig00007531	1	36984	371	6799	18.3836	0.954034	37.1	65.3
tig00007532	1	24507	82	2591	10.5725	0.301465	36.7	52.9
tig00007534	1	25073	3050	17179	68.5159	11.8742	37.2	33.6
tig00007535	1	41472	2562	22864	55.1312	6.04249	37.3	4.38
tig00007536	1	33447	511	6460	19.3141	1.47616	37.4	27.4
tig00007537	1	31540	305	7170	22.733	0.912048	37.2	121
tig00007538	1	21674	339	8239	38.0133	1.49829	37.4	70.7
tig00007539	1	25523	3127	24271	95.0946	12.0204	37.6	195
tig00007540	1	25576	367	5502	21.5124	1.35439	37.1	68.1
tig00007541	1	26765	7869	26669	99.6413	28.7518	37.4	235
tig00007542	1	20791	310	4250	20.4415	1.42629	37.3	192
tig00007544	1	46838	734	16099	34.3717	1.48764	37.3	79.9
tig00007545	1	32982	6321	31315	94.9457	18.7969	37.2	0.121
tig00007546	1	22451	138	3879	17.2776	0.549151	37.3	24
tig00007547	1	44174	628	7570	17.1368	1.37341	37	51.2
tig00007548	1	32380	570	5803	17.9216	1.62786	36.9	131
tig00007550	1	33078	14280	32392	97.9261	42.3739	37.5	1.11
tig00007551	1	24759	7398	24171	97.6251	29.1572	37.3	220
tig00007552	1	40992	672	10255	25.0171	1.55357	37.1	34.9
tig00007553	1	24091	112	1347	5.5913	0.416255	36.2	0
tig00007557	1	26864	1172	15976	59.4699	4.24855	37.4	63.1
tig00007558	1	31988	1455	23554	73.6339	4.41741	37.2	209
tig00007559	1	33570	167	11214	33.4048	0.446649	34.7	255
tig00007560	1	27332	2507	26319	96.2937	9.02005	37.5	52.5
tig00007561	1	38780	8279	38240	98.6075	20.8752	37.3	193
tig00007562	1	20809	288	6678	32.0919	1.31169	37.1	8.85
tig00007563	1	26931	4568	24500	90.9732	16.5998	37.2	1
tig00007564	1	36376	36	3002	8.25269	0.0944854	36.7	255
tig00007566	1	20034	172	1946	9.71349	0.7939	37.1	17.8
tig00007567	1	22320	7548	22247	99.6729	33.2454	37.3	140
tig00007568	1	23047	1354	21847	94.7932	5.76669	37.8	45.4
tig00007570	1	38711	4910	36804	95.0738	12.4271	37.4	0.312
tig00007572	1	40259	2219	26912	66.8472	5.37577	37.4	198
tig00007573	1	15157	2267	14794	97.6051	14.5773	37.4	212
tig00007575	1	32579	285	6194	19.0122	0.845852	37.1	28.6
tig00007578	1	21901	892	4849	22.1405	3.96626	37.3	230
tig00007579	1	31160	247	5454	17.5032	0.7431	37.2	38.2
tig00007580	1	26667	2676	24897	93.3626	9.8884	37.4	79.4
tig00007581	1	31770	4281	30648	96.4684	13.2048	37.3	229
tig00007584	1	28393	19	976	3.43747	0.06646	37.4	121
tig00007585	1	34521	8025	32643	94.5598	22.7671	37.2	0.254
tig00007586	1	40597	269	3996	9.84309	0.589108	36.4	53.1
tig00007587	1	25322	281	5904	23.3157	1.04818	37.1	11.8
tig00007589	1	26202	7794	26105	99.6298	29.1304	37.4	234
tig00007590	1	24076	4992	23695	98.4175	20.3658	37.5	215
tig00007591	1	31347	8820	31168	99.429	27.4352	37.3	247
tig00007594	1	16998	363	2302	13.5428	2.02153	36.6	84.3
tig00007595	1	27794	738	16072	57.8254	2.58729	37.3	2.76
tig00007597	1	30042	4883	20608	68.5973	15.8359	37.2	49.4
tig00007599	1	9610	3	220	2.28928	0.0228928	36.7	255
tig00007602	1	25493	711	4785	18.7699	2.65026	36.6	11.8
tig00007603	1	17150	7722	17085	99.621	44.1755	37.5	42.8
tig00007604	1	22891	1569	20842	91.0489	6.7323	37.5	0.163
tig00007605	1	25380	290	11706	46.1229	1.10162	37.4	2.64
tig00007606	1	30209	1383	11862	39.2664	4.43504	37.2	174
tig00007607	1	16840	2350	11971	71.0867	13.5924	36.9	15.8
tig00007610	1	24392	2257	21149	86.7047	9.01693	37	0
tig00007611	1	21866	1575	14859	67.9548	7.04125	37.3	149
tig00007613	1	13564	1419	13182	97.1837	10.1702	37.2	0
tig00007615	1	12247	1638	11458	93.5576	13.0244	37.1	40.3
tig00007618	1	22477	2263	19598	87.1914	9.86933	37.5	193
tig00007620	1	28157	5810	27148	96.4165	20.259	37.4	22.3
tig00007621	1	20989	4507	20450	97.432	21.016	37.1	2.38
tig00007622	1	9252	104	2051	22.1682	1.03134	36.7	31.9
tig00007623	1	25591	3842	25330	98.9801	14.7827	37.3	52.6
tig00007627	1	20926	55	1388	6.6329	0.238889	37.3	181
tig00007628	1	16750	842	9774	58.3522	4.91773	37.2	192
tig00007629	1	35922	9893	35149	97.8481	26.7902	37.2	225
tig00007630	1	23382	9379	20010	85.5787	38.8758	36.8	12.1
tig00007633	1	20143	1800	19041	94.5291	8.79094	37.5	2.83
tig00007635	1	22164	1049	14272	64.3927	4.63793	37.6	65.6
tig00007636	1	21381	745	8379	39.189	3.33979	37.2	174
tig00007639	1	31913	74	2142	6.712	0.201517	37.1	0
tig00007642	1	18656	13	1172	6.28216	0.0676458	35.2	255
tig00007643	1	19774	3227	19120	96.6926	15.9969	37.3	30.5
tig00007644	1	28593	1203	6535	22.8552	4.06722	37.2	178
tig00007646	1	21727	600	7535	34.6804	2.68937	37.2	51.4
tig00007650	1	25223	216	5417	21.4764	0.811601	37	14.2
tig00007651	1	15732	329	3718	23.6334	2.01932	37.3	26.4
tig00007652	1	26791	16	1225	4.57243	0.0514352	35.8	255
tig00007654	1	21831	106	3806	17.4339	0.45385	37.3	0
tig00007655	1	39144	5706	29705	75.8865	14.2501	37.4	186
tig00007658	1	27945	1921	12067	43.1812	6.74246	37.5	2.52
tig00007659	1	21504	248	5025	23.3677	1.05092	37.4	62.7
tig00007660	1	22236	402	7253	32.6183	1.74173	37	64.7
tig00007662	1	14538	2055	12371	85.0942	13.7894	37.4	0.124
tig00007663	1	15687	424	9428	60.1007	2.6339	37.5	0
tig00007665	1	24632	5885	24264	98.506	22.955	37	118
tig00007666	1	25766	3122	23902	92.7657	11.7718	37.2	207
tig00007667	1	20556	1991	18579	90.3824	9.53396	37.6	0
tig00007668	1	21352	3364	19256	90.1836	15.4803	37.3	0
tig00007669	1	22171	3176	15105	68.1295	13.908	36.7	0.642
tig00007671	1	30471	591	15010	49.26	1.8535	36.7	0
tig00007672	1	26434	119	7578	28.6676	0.436143	37	193
tig00007673	1	34369	168	4398	12.7964	0.452908	36.7	9.11
tig00007674	1	14826	3776	14126	95.2786	24.8855	36.9	0.0675
tig00007675	1	33040	841	9605	29.0708	2.40584	37.3	177
tig00007677	1	25852	168	9508	36.7786	0.614188	38	4.55
tig00007678	1	22915	48	1848	8.06459	0.204015	37.3	0
tig00007679	1	28722	3252	14756	51.3753	11.053	37.4	22.1
tig00007680	1	28798	89	2493	8.65685	0.272033	37	0
tig00007681	1	28825	5865	27606	95.771	19.9215	37.3	240
tig00007682	1	28682	249	3734	13.0186	0.830556	37.3	86
tig00007684	1	25901	3227	24242	93.5948	12.1193	36.9	0.632
tig00007685	1	14005	4497	13924	99.4216	31.1729	36.8	71
tig00007686	1	23400	883	17323	74.0299	3.7062	37.2	0
tig00007687	1	19934	1783	10759	53.9731	8.70944	37.1	0
tig00007689	1	15177	3037	14751	97.1931	19.5769	37.4	240
tig00007690	1	29866	1685	16845	56.4019	5.46528	37.3	178
tig00007691	1	18341	1547	13388	72.9949	8.31225	37.5	48
tig00007692	1	11218	47	843	7.51471	0.380282	37.2	70.5
tig00007693	1	9142	229	2662	29.1184	2.40505	37.2	2.23
tig00007695	1	29444	2221	13123	44.5694	7.34591	37.1	131
tig00007698	1	17039	1308	16771	98.4271	7.56124	37.7	90.3
tig00007699	1	16218	1438	12716	78.4067	8.72093	37.3	0.532
tig00007700	1	27735	103	4159	14.9955	0.338489	36.8	109
tig00007705	1	32589	4194	30447	93.4272	12.4949	37.1	0.122
tig00007706	1	23543	147	6558	27.8554	0.570488	36.4	141
tig00007708	1	32553	122	3390	10.4138	0.340245	36.7	50.2
tig00007709	1	29664	14	1177	3.96777	0.0440939	36.8	255
tig00007710	1	30388	273	6704	22.0613	0.851718	36.6	102
tig00007713	1	24623	6027	16922	68.7244	23.8149	36.9	69.6
tig00007722	1	25244	8645	25003	99.0453	33.6837	37.5	188
tig00007723	1	21320	266	5903	27.6876	1.20544	37.2	0
tig00007724	1	31807	13197	25903	81.438	40.3843	36.9	86.2
tig00007727	1	21189	999	19747	93.1946	4.60701	37.7	0.766
tig00007729	1	24384	3200	9666	39.6407	12.7366	37.1	236
tig00007731	1	22162	3897	14613	65.9372	17.0794	36.6	0
tig00007735	1	20086	228	3619	18.0175	1.08867	37.1	8.95
tig00007738	1	20087	2743	19508	97.1175	13.4227	37.4	0.372
tig00007740	1	32192	11459	31913	99.1333	34.9138	37.3	18.1
tig00007742	1	21368	3840	19764	92.4934	17.5406	37.1	0
tig00007745	1	19623	601	6859	34.9539	2.9574	37.1	181
tig00007747	1	30925	2801	25551	82.6225	8.80608	37.3	10.4
tig00007748	1	12685	134	2257	17.7927	0.978242	37.1	103
tig00007754	1	18264	498	6418	35.1402	2.64586	37.1	156
tig00007755	1	23890	3446	22303	93.3571	14.0083	37.2	2
tig00007756	1	30832	3207	12078	39.1736	10.0689	37	0.159
tig00007757	1	31104	2043	30749	98.8587	6.45849	37.7	3.99
tig00007759	1	17754	474	4130	23.2624	2.57165	37.1	197
tig00007763	1	21937	6744	21492	97.9715	30.0521	37.2	239
tig00007764	1	17160	3058	16883	98.3858	17.4526	37.3	230
tig00007767	1	13916	173	3631	26.0923	1.17081	36.9	36.8
tig00007768	1	27998	2021	23258	83.0702	7.06304	37.3	63.7
tig00007773	1	7912	122	5567	70.3615	1.48787	36.3	255
tig00007775	1	17187	2563	16283	94.7402	14.4914	37.3	222
tig00007777	1	28898	4613	27376	94.7332	15.5171	37.2	45
tig00007781	1	28008	207	4924	17.5807	0.715117	37.3	72.7
tig00007786	1	16626	348	5402	32.4913	2.02508	37.2	0.733
tig00007787	1	27738	1097	24830	89.5162	3.8904	37.6	3.49
tig00007789	1	32514	1635	14041	43.1845	4.85397	36.9	133
tig00007790	1	27193	1426	13948	51.2926	5.09146	37.1	19.7
tig00007792	1	27612	5463	27305	98.8882	19.355	37.1	143
tig00007794	1	20316	813	13858	68.2122	3.90333	37.4	91.6
tig00007795	1	23024	740	16685	72.4679	3.11597	37.1	239
tig00007796	1	29623	3238	25535	86.1999	10.6855	37.2	7.8
tig00007797	1	25323	5363	24513	96.8013	20.7166	37.4	239
tig00007799	1	17600	1459	13370	75.9659	8.11636	37.4	0.874
tig00007804	1	19560	692	12892	65.91	3.44545	36.6	255
tig00007805	1	30957	6513	30119	97.293	20.5724	37.2	0.0392
tig00007810	1	23766	525	9852	41.4542	2.1224	37.4	0
tig00007812	1	17952	147	5590	31.1386	0.796179	37.3	0
tig00007813	1	37139	322	5314	14.3084	0.804814	37.1	57.8
tig00007815	1	25475	671	9184	36.051	2.52126	37.4	0
tig00007819	1	27480	232	4261	15.5058	0.786572	37	8.79
tig00007820	1	22682	372	3713	16.3698	1.59012	37.3	61.7
tig00007824	1	21930	3342	21059	96.0283	15.0083	37.7	1.91
tig00007825	1	26347	950	7347	27.8855	3.48571	37.3	201
tig00007826	1	18524	2263	18424	99.4602	12.0332	37.9	12.2
tig00007827	1	37759	9076	36592	96.9093	23.4313	37.3	246
tig00007828	1	27120	3712	24038	88.6357	13.3278	37	2.06
tig00007829	1	17734	248	4986	28.1155	1.33997	36.8	122
tig00007830	1	17061	1564	16096	94.3438	8.99947	37.6	3.59
tig00007831	1	19292	2249	16695	86.5385	11.4392	37.4	7.37
tig00007834	1	33859	6447	31994	94.4919	18.6549	37.2	0.119
tig00007836	1	23103	284	3369	14.5825	1.13024	36.4	26
tig00007839	1	19628	4203	19362	98.6448	21.0517	37.3	203
tig00007840	1	37153	610	10730	28.8806	1.59244	37.3	14.2
tig00007841	1	9906	15	989	9.98385	0.130729	35.1	255
tig00007842	1	20970	1623	20178	96.2232	7.61383	37.7	68
tig00007846	1	38406	2952	14569	37.9342	7.48932	37.5	0.95
tig00007848	1	27224	2330	25725	94.4938	8.43895	37.6	2.63
tig00007849	1	19480	1499	18325	94.0708	7.54117	37.3	0
tig00007855	1	13528	34	2299	16.9944	0.243421	36.8	97.5
tig00007857	1	19149	1781	17250	90.083	9.10157	37.3	250
tig00007858	1	28489	158	5264	18.4773	0.495911	36.7	62.9
tig00007859	1	17023	361	12158	71.421	2.07966	37	7.06
tig00007862	1	24898	5029	24418	98.0721	19.7041	37.4	140
tig00007863	1	22617	428	5231	23.1286	1.83322	37	22.6
tig00007864	1	19330	901	10841	56.0838	4.57719	37.4	0
tig00007865	1	21202	2824	19251	90.798	13.1006	37.4	4.7
tig00007866	1	19355	509	5218	26.9594	2.5349	37	76.1
tig00007869	1	25394	5625	23893	94.0892	21.6718	37.2	0.544
tig00007870	1	22948	826	17211	75	3.46178	37.2	0
tig00007871	1	32787	124	4296	13.1028	0.342636	37.2	22.6
tig00007873	1	14881	213	10403	69.9079	1.36792	36.2	255
tig00007879	1	23387	2714	20385	87.1638	11.4304	37.8	82.4
tig00007880	1	30711	1936	13511	43.994	6.17687	37.6	1.19
tig00007885	1	34224	720	6375	18.6273	2.0201	37	152
tig00007886	1	23984	5361	23848	99.433	21.9204	37.3	246
tig00007887	1	18093	3754	17112	94.578	20.1458	36.9	0
tig00007888	1	29485	11741	28568	96.8899	39.0857	37.5	35.2
tig00007889	1	22602	1519	21611	95.6154	6.55907	37.8	0
tig00007892	1	32847	7778	32424	98.7122	23.2364	37.2	209
tig00007895	1	21291	3609	20468	96.1345	16.6083	37.3	6.85
tig00007896	1	32456	2290	28910	89.0744	6.969	37.8	1.67
tig00007899	1	20306	4269	15287	75.2832	20.5116	37	24
tig00007900	1	20740	83	3478	16.7695	0.372469	37.4	3.07
tig00007901	1	20508	215	3895	18.9926	0.980447	37.2	133
tig00007902	1	31588	5910	29777	94.2668	18.2966	37.2	106
tig00007903	1	26466	330	8681	32.8006	1.18084	37.3	113
tig00007904	1	43571	11396	43165	99.0682	25.5605	37.2	62.3
tig00007908	1	16083	1994	5632	35.0183	11.9557	36.6	12.1
tig00007913	1	27997	463	4265	15.2338	1.54506	36.9	131
tig00007915	1	30137	6402	29102	96.5657	20.7802	37.3	248
tig00007917	1	28392	1223	19759	69.5935	4.17653	37.2	129
tig00007924	1	29459	253	4545	15.4282	0.819851	36.9	35.3
tig00007925	1	15483	1131	13077	84.4604	7.18679	37.4	28
tig00007926	1	25070	212	3851	15.361	0.782928	37.4	165
tig00007928	1	18465	306	4978	26.9591	1.57373	37.1	137
tig00007929	1	24615	3999	21357	86.7642	15.9185	37.4	249
tig00007931	1	44360	6353	42241	95.2232	13.9724	37.2	3.53
tig00007933	1	29625	1960	13258	44.7527	6.46889	37.5	36.3
tig00007934	1	25734	10786	23546	91.4976	41.0519	37.9	0.165
tig00007935	1	25620	1555	14226	55.5269	5.94094	37.3	8.86
tig00007936	1	30246	6403	21579	71.345	20.4406	36.7	1.27
tig00007938	1	23458	3893	23302	99.335	16.2435	37.5	21
tig00007940	1	21193	197	4844	22.8566	0.864908	37.3	7.77
tig00007941	1	19972	1544	19616	98.2175	7.61511	37.9	94.8
tig00007942	1	27568	1	64	0.232153	0.00232153	37.3	255
tig00007945	1	28397	5936	28210	99.3415	20.5186	37.4	219
tig00007946	1	30194	6426	29091	96.347	20.8455	37.2	0.595
tig00007947	1	20367	137	3020	14.8279	0.643934	37.1	0
tig00007948	1	28948	806	6742	23.29	2.6559	36.9	191
tig00007949	1	22893	263	5495	24.003	1.07622	36.7	26.2
tig00007950	1	25887	168	3352	12.9486	0.600185	37.1	53.1
tig00007951	1	27261	912	13532	49.6387	3.24482	37.3	45.9
tig00007952	1	21242	5094	20901	98.3947	23.609	37.6	242
tig00007953	1	18784	1463	10728	57.1124	7.57767	37.1	0
tig00007954	1	27562	406	4659	16.9037	1.37098	37	219
tig00007955	1	18496	3425	18073	97.713	18.1249	37.4	252
tig00007956	1	29242	6142	26671	91.2079	20.597	37.2	0.415
tig00007957	1	40873	753	15943	39.0062	1.80001	37.4	134
tig00007958	1	22921	5576	22666	98.8875	23.7781	37.4	240
tig00007959	1	29138	5635	27595	94.7045	18.8487	37.2	0.453
tig00007960	1	32191	5160	23572	73.2254	15.597	37	0.445
tig00007961	1	29193	3384	28104	96.2697	11.3745	37.4	3.24
tig00007966	1	20463	5866	20026	97.8644	27.9595	36.8	0
tig00007968	1	28233	552	12258	43.4173	1.82499	37	7.85
tig00007969	1	25228	125	4036	15.9981	0.444823	37.2	77.5
tig00007970	1	22098	612	16538	74.8394	2.66395	36.8	39.2
tig00007972	1	28377	2628	10904	38.4255	9.00684	37.1	205
tig00007973	1	20279	1604	17836	87.9531	7.69974	37.6	1.11
tig00007976	1	27683	2467	27314	98.6671	8.78481	37.8	20.3
tig00007979	1	32121	589	7792	24.2583	1.78855	37.6	6.93
tig00007980	1	24572	1517	19575	79.6638	6.01624	37.1	82.4
tig00007981	1	29036	2891	22108	76.14	9.75245	37.4	0
tig00007982	1	36282	9646	33133	91.3208	25.9393	37.1	16.5
tig00007983	1	18172	3882	17755	97.7053	20.7853	36.9	5.58
tig00007984	1	18928	1731	18871	99.6989	9.00402	37.9	41.4
tig00007986	1	17510	662	11428	65.2656	3.69577	37.3	45.1
tig00007989	1	25609	289	5284	20.6334	1.07814	36.7	46.8
tig00007990	1	28100	5557	26503	94.3167	19.2846	37.3	249
tig00007991	1	16247	241	5616	34.5664	1.44562	37.3	99.5
tig00007993	1	17219	1	100	0.580754	0.00580754	36.9	255
tig00007996	1	25657	558	13331	51.9585	2.11966	37.3	60.8
tig00007998	1	29099	149	7968	27.3824	0.482285	36.3	151
tig00007999	1	15126	1455	15095	99.7951	9.46794	37.9	19.8
tig00008000	1	25971	5229	25303	97.4279	19.6536	37.2	217
tig00008002	1	22289	567	5668	25.4296	2.42546	37.3	192
tig00008005	1	27484	719	23169	84.3	2.57561	38	9.93
tig00008006	1	16585	2318	12549	75.6648	13.6461	37.2	26
tig00008007	1	26330	13593	26312	99.9316	50.4557	37.3	246
tig00008008	1	11689	167	3783	32.3638	1.37411	37	0
tig00008010	1	28170	3119	26353	93.5499	10.7869	37.1	0.572
tig00008011	1	26736	2498	26064	97.4865	9.17246	37.8	94.6
tig00008012	1	26522	3564	25032	94.382	13.2	37.4	240
tig00008014	1	24232	2824	23363	96.4138	11.5157	37.9	119
tig00008015	1	21404	562	7167	33.4844	2.53383	37.3	0
tig00008017	1	20598	3939	19774	95.9996	18.6963	37.1	0.388
tig00008018	1	30792	539	10068	32.6968	1.69213	37.2	20.3
tig00008019	1	31080	117	9205	29.6171	0.35962	35.6	255
tig00008025	1	22946	1419	8824	38.4555	5.98218	37.4	247
tig00008028	1	30960	6547	28321	91.4761	20.7391	37.2	2.45
tig00008030	1	29678	3931	25911	87.3071	12.9962	37.4	225
tig00008034	1	27202	148	2297	8.44423	0.491508	36.4	51.7
tig00008037	1	23696	5094	23213	97.9617	21.0923	37.5	205
tig00008038	1	20593	3422	15923	77.3224	16.1151	36.7	1.49
tig00008039	1	23842	1018	17824	74.7588	4.15091	37	115
tig00008042	1	26257	3775	25076	95.5022	14.0679	37.3	5.47
tig00008043	1	30782	490	8523	27.6883	1.50591	37.2	29.7
tig00008044	1	38457	141	10101	26.2657	0.338482	35.9	255
tig00008046	1	23324	84	6465	27.7182	0.328846	35.3	255
tig00008047	1	37905	249	7424	19.5858	0.614774	37.1	127
tig00008048	1	27764	3001	25329	91.2296	10.6087	37.4	62.6
tig00008049	1	25057	3282	19667	78.489	12.7193	36.8	0
tig00008051	1	21494	602	7280	33.8699	2.72369	37.2	7.2
tig00008052	1	24606	2417	13556	55.0923	9.5252	37.1	5.8
tig00008054	1	13077	267	2713	20.7463	1.92781	37.4	184
tig00008058	1	23535	233	5659	24.045	0.952581	37.3	36.1
tig00008062	1	33148	11913	32804	98.9622	35.2337	37.5	0.963
tig00008063	1	24447	3670	23706	96.969	14.6478	37.1	228
tig00008065	1	45482	295	18655	41.0162	0.638714	37	194
tig00008067	1	37960	9762	37581	99.0016	25.14	37.4	204
tig00008070	1	17354	571	5054	29.123	3.12233	37	116
tig00008071	1	17409	1321	17309	99.4256	7.462	37.9	83
tig00008076	1	27649	2176	25431	91.978	7.6959	37.4	0
tig00008077	1	26637	3510	25391	95.3223	12.8837	37.2	244
tig00008078	1	21796	584	11441	52.4913	2.5991	37.1	65.9
tig00008080	1	18566	297	14495	78.0728	1.52004	36.2	255
tig00008081	1	22012	785	14078	63.956	3.45389	37.5	0
tig00008082	1	25258	93	2548	10.0879	0.338625	36.8	175
tig00008084	1	17471	3010	16756	95.9075	16.9374	37.5	2.2
tig00008086	1	27651	4216	19131	69.1874	14.9153	37.2	0
tig00008089	1	43344	501	5809	13.4021	1.06891	36.6	150
tig00008090	1	31258	1437	12971	41.4966	4.40137	37.4	72.2
tig00008094	1	32496	767	6832	21.0241	2.26542	37.3	139
tig00008095	1	23670	1352	6466	27.3173	5.56375	37.3	0
tig00008096	1	19092	5584	18823	98.591	28.7311	37.3	34.9
tig00008100	1	17168	4297	17105	99.633	24.5391	37.5	157
tig00008101	1	32164	6445	27436	85.3003	19.4529	36.9	3.6
tig00008102	1	23342	5220	19495	83.519	21.8887	37.1	0.586
tig00008104	1	18689	455	4811	25.7424	2.36283	37.4	1.12
tig00008105	1	25989	3643	25091	96.5447	13.7105	37.3	0.28
tig00008107	1	23063	4461	22638	98.1572	18.8918	37.3	245
tig00008108	1	33203	116	8595	25.8862	0.31205	34.9	255
tig00008109	1	25418	94	2831	11.1378	0.340703	36.9	40.7
tig00008111	1	26433	177	3579	13.5399	0.622025	37.3	2.88
tig00008113	1	27678	1159	9891	35.736	4.07623	37.5	42
tig00008115	1	16067	257	4699	29.2463	1.56594	37.5	50.6
tig00008116	1	22579	2223	21485	95.1548	9.55202	36.8	5.62
tig00008119	1	26922	114	8443	31.361	0.409628	36.4	255
tig00008120	1	19936	1308	17836	89.4663	6.41683	37.3	0
tig00008121	1	31509	4373	23610	74.931	13.5158	36.9	0
tig00008122	1	26538	2420	23402	88.183	8.93093	37.4	12.9
tig00008123	1	27432	779	8821	32.1559	2.75729	37	106
tig00008124	1	20847	67	5108	24.5023	0.286132	35.3	255
tig00008126	1	21619	7296	21289	98.4736	33.1315	37.1	133
tig00008128	1	32479	752	6675	20.5517	2.22975	36.7	6.78
tig00008129	1	17871	763	5630	31.5036	4.14336	37.4	218
tig00008130	1	26340	516	7373	27.9916	1.89753	37.4	0
tig00008131	1	16363	158	8562	52.3254	0.930208	36.1	255
tig00008132	1	20528	922	10855	52.879	4.38572	37.4	0
tig00008135	1	19698	3129	11445	58.1023	15.1648	36.5	45.8
tig00008136	1	25430	8787	22771	89.5438	33.7246	37.2	229
tig00008139	1	6827	132	3220	47.1657	1.86085	37	25.1
tig00008141	1	29955	19	1841	6.14589	0.0614589	35	255
tig00008142	1	14477	1902	13866	95.7795	12.9562	37.5	54.6
tig00008145	1	15493	19	936	6.04144	0.111276	35.9	13.4
tig00008149	1	25093	3580	16197	64.5479	13.9031	36.9	0.142
tig00008150	1	22265	122	3162	14.2017	0.505951	36.8	16.7
tig00008151	1	25067	376	7631	30.4424	1.41241	37	40.7
tig00008153	1	19773	307	7195	36.388	1.52299	37.2	255
tig00008158	1	28577	321	3902	13.6543	1.07401	37.1	24.6
tig00008159	1	26232	6333	26156	99.7103	23.6107	37.4	246
tig00008161	1	17844	2358	16723	93.7178	12.9382	37.4	65.3
tig00008162	1	23075	756	20099	87.1029	3.1847	37.7	2.7
tig00008164	1	25096	2597	24215	96.4895	10.2313	37.9	161
tig00008165	1	34334	6143	33286	96.9476	17.5589	37.3	138
tig00008167	1	35174	7624	34465	97.9843	21.1759	37.4	122
tig00008168	1	24936	2202	24511	98.2956	8.6793	37.5	73.1
tig00008169	1	24842	2446	12274	49.4083	9.53647	37.4	6.67
tig00008170	1	32388	1657	23216	71.6809	5.01791	37.6	2.62
tig00008171	1	34731	8191	34114	98.2235	23.2061	37.5	240
tig00008172	1	19767	50	1356	6.85992	0.201447	36.3	117
tig00008173	1	24649	2130	17607	71.4309	8.49454	37.5	70.9
tig00008174	1	22348	6574	21411	95.8072	28.8014	37.2	0
tig00008175	1	23445	4703	13411	57.202	19.6656	37.3	231
tig00008176	1	24818	2079	23068	92.9487	8.16488	37.1	6.13
tig00008177	1	25994	450	4392	16.8962	1.67581	37.3	0
tig00008178	1	15271	6	174	1.13941	0.0298605	36.1	255
tig00008182	1	17212	2555	16077	93.4058	14.4894	37.6	244
tig00008184	1	35696	4651	34546	96.7784	12.6402	37.1	2.25
tig00008185	1	39584	5130	33820	85.4386	12.6777	37.1	58.3
tig00008188	1	14095	182	2776	19.6949	1.18659	37	95.3
tig00008192	1	22640	5483	22523	99.4832	23.6909	37.4	251
tig00008194	1	30524	11151	26034	85.2903	35.6191	37	47.7
tig00008195	1	21159	1090	8466	40.0113	5.0215	37.3	126
tig00008196	1	19237	3961	18129	94.2403	20.1665	37.1	231
tig00008197	1	17275	20	1881	10.8886	0.114385	37	255
tig00008198	1	27805	2044	27215	97.8781	7.23463	37.9	85.8
tig00008199	1	44546	1731	30921	69.4136	3.78034	37.1	55.5
tig00008201	1	24458	11269	19715	80.6076	44.6977	36.7	18
tig00008202	1	29053	5944	28142	96.8644	20.0327	37.3	0.0858
tig00008203	1	31660	15014	31390	99.1472	46.3444	37.3	244
tig00008204	1	25411	681	9866	38.8257	2.59155	36.9	18
tig00008205	1	22574	10977	22561	99.9424	47.4991	37.3	247
tig00008207	1	26043	262	3254	12.4947	0.9348	37.3	208
tig00008208	1	23670	522	6682	28.2298	2.1586	37.4	3.91
tig00008215	1	22774	106	3831	16.8218	0.44081	36.9	0
tig00008216	1	29475	5913	27384	92.9059	19.6898	37.3	45.1
tig00008217	1	20703	2163	18837	90.9868	10.1651	37.1	0.825
tig00008219	1	24537	674	7213	29.3964	2.65815	37.4	234
tig00008220	1	24262	533	8531	35.162	2.10185	37.2	54.5
tig00008221	1	30157	5340	30009	99.5092	17.5346	37.7	27.3
tig00008223	1	18898	497	8300	43.92	2.6017	37.6	1.54
tig00008225	1	26187	1608	21553	82.3042	6.01982	37.7	2.38
tig00008227	1	26666	587	10224	38.341	2.14595	37.2	46.9
tig00008229	1	19060	6610	18751	98.3788	33.8945	37	47.1
tig00008230	1	20787	397	5443	26.1846	1.86347	37.5	136
tig00008232	1	32078	1031	9404	29.316	3.10097	37.1	92.7
tig00008234	1	17072	26015	16950	99.2854	149.951	38	0.0588
tig00008237	1	23713	359	5670	23.9109	1.42491	37.3	0
tig00008239	1	22433	82	3237	14.4296	0.336335	37.1	96.4
tig00008241	1	10884	905	10258	94.2484	8.17117	37.5	23.4
tig00008245	1	28057	478	4757	16.9548	1.62394	37	155
tig00008248	1	33832	1860	30156	89.1345	5.38827	37.3	228
tig00008250	1	21672	692	12585	58.0703	3.08315	37.2	2.21
tig00008252	1	18722	3918	17920	95.7163	20.0279	36.5	167
tig00008253	1	18549	108	2490	13.4239	0.544342	37.1	59
tig00008254	1	37871	5533	37026	97.7687	14.3578	37.5	21.8
tig00008257	1	29949	10164	29556	98.6878	32.9613	37.1	230
tig00008258	1	17564	753	8052	45.8438	4.16733	37.1	196
tig00008259	1	21404	8934	21398	99.972	40.8355	37.3	224
tig00008263	1	32721	10515	32471	99.236	31.3707	37.2	234
tig00008264	1	15548	3578	12173	78.293	22.3809	36.9	0.0713
tig00008265	1	25503	896	22477	88.1347	3.45375	37.7	1.42
tig00008266	1	29877	6653	29260	97.9349	21.8115	37.2	0.537
tig00008267	1	14795	1261	13724	92.7611	8.38114	37.6	254
